,impression_uuid,tag
10228,00000000-0000-0001-6281-382112671045,registration
10229,00000000-0000-0001-6281-382362541124,fclick
10230,00000000-0000-0001-6281-380905781856,vregistration
10231,00000000-0000-0001-6276-132917331540,vregistration
10232,00000000-0000-0001-6281-390171291505,fclick
10233,00000000-0000-0001-6281-391060771591,fclick
10234,00000000-0000-0001-6281-391060771591,registration
10235,00000000-0000-0001-6281-391415901220,fclick
10236,00000000-0000-0001-6281-391415901220,registration
10237,00000000-0000-0001-6281-391917271337,fclick
10238,00000000-0000-0001-6281-391799661147,fclick
10239,00000000-0000-0001-6281-392118461019,fclick
10240,00000000-0000-0001-6281-392118461019,registration
10241,00000000-0000-0001-6281-393295921465,fclick
10242,00000000-0000-0001-6281-393295921465,registration
10243,00000000-0000-0001-6281-393359661143,fclick
10244,00000000-0000-0001-6276-267746401065,vregistration
10245,00000000-0000-0001-6281-396908191903,fclick
10246,00000000-0000-0001-6281-377435171886,vregistration
10247,00000000-0000-0001-6281-395998491956,vregistration
10248,00000000-0000-0001-6281-398127021859,fclick
10249,00000000-0000-0001-6281-398127021859,registration
10250,00000000-0000-0001-6281-401133591727,fclick
10251,00000000-0000-0001-6281-149668061830,registration
10252,00000000-0000-0001-6281-401572161109,fclick
10253,00000000-0000-0001-6275-864225681412,vcontent
10254,00000000-0000-0001-6281-407389961292,fclick
10255,00000000-0000-0001-6281-408230131939,fclick
10256,00000000-0000-0001-6281-408230131939,registration
10257,00000000-0000-0001-6281-409264641371,fclick
10258,00000000-0000-0001-6281-409264641371,registration
10259,00000000-0000-0001-6281-409412181854,fclick
10260,00000000-0000-0001-6281-409412181854,registration
10261,00000000-0000-0001-6281-412423621015,fclick
10262,00000000-0000-0001-6281-412423621015,registration
10263,00000000-0000-0001-6281-414982691871,fclick
10264,00000000-0000-0001-6281-414982691871,registration
10265,00000000-0000-0001-6281-419068851978,fclick
10266,00000000-0000-0001-6281-421623351362,fclick
10267,00000000-0000-0001-6281-421623351362,registration
10268,00000000-0000-0001-6281-422550881744,fclick
10269,00000000-0000-0001-6281-070686081719,vcontent
10270,00000000-0000-0001-6269-832737301568,vregistration
10271,00000000-0000-0001-6271-613554601221,vregistration
10272,00000000-0000-0001-6281-427210631921,fclick
10273,00000000-0000-0001-6281-427210631921,registration
10274,00000000-0000-0001-6281-426990201951,fclick
10275,00000000-0000-0001-6281-426990201951,registration
10276,00000000-0000-0001-6281-428917941678,fclick
10277,00000000-0000-0001-6281-428917941678,registration
10278,00000000-0000-0001-6281-429381261664,fclick
10279,00000000-0000-0001-6281-429381261664,registration
10280,00000000-0000-0001-6281-431127801712,fclick
10281,00000000-0000-0001-6281-434298431038,fclick
10282,00000000-0000-0001-6281-434298431038,registration
10283,00000000-0000-0001-6281-434561261121,fclick
10284,00000000-0000-0001-6281-437133951112,fclick
10285,00000000-0000-0001-6281-437133951112,registration
10286,00000000-0000-0001-6281-437194191936,fclick
10287,00000000-0000-0001-6281-437194191936,registration
10288,00000000-0000-0001-6281-440418201014,fclick
10289,00000000-0000-0001-6281-440418201014,registration
10290,00000000-0000-0001-6281-440739391010,fclick
10291,00000000-0000-0001-6281-206724941891,vregistration
10292,00000000-0000-0001-6279-374990011441,vregistration
10293,00000000-0000-0001-6281-446786241985,fclick
10294,00000000-0000-0001-6273-838422251905,vregistration
10295,00000000-0000-0001-6281-451316411262,fclick
10296,00000000-0000-0001-6281-451316411262,registration
10297,00000000-0000-0001-6281-454634311772,fclick
10298,00000000-0000-0001-6281-454634311772,registration
10299,00000000-0000-0001-6281-456713351264,fclick
10300,00000000-0000-0001-6281-460412021621,fclick
10301,00000000-0000-0001-6281-462762661980,fclick
10302,00000000-0000-0001-6281-462762661980,registration
10303,00000000-0000-0001-6281-462860081786,fclick
10304,00000000-0000-0001-6281-462860081786,registration
10305,00000000-0000-0001-6274-864425421670,vregistration
10306,00000000-0000-0001-6281-464074331436,fclick
10307,00000000-0000-0001-6279-987623721731,vregistration
10308,00000000-0000-0001-6281-475103041726,fclick
10309,00000000-0000-0001-6281-475103041726,registration
10310,00000000-0000-0001-6281-475197621261,fclick
10311,00000000-0000-0001-6281-475197621261,registration
10312,00000000-0000-0001-6279-554900891087,vregistration
10313,00000000-0000-0001-6281-479683341995,fclick
10314,00000000-0000-0001-6281-482209531098,fclick
10315,00000000-0000-0001-6281-485424741089,fclick
10316,00000000-0000-0001-6281-293456091468,vregistration
10317,00000000-0000-0001-6281-492873951474,fclick
10318,00000000-0000-0001-6269-092287521877,vregistration
10319,00000000-0000-0001-6281-497376641823,fclick
10320,00000000-0000-0001-6281-497376641823,registration
10321,00000000-0000-0001-6281-507124471969,fclick
10322,00000000-0000-0001-6281-507685391672,fclick
10323,00000000-0000-0001-6281-507685391672,registration
10324,00000000-0000-0001-6281-513745011933,fclick
10325,00000000-0000-0001-6281-520240141326,fclick
10326,00000000-0000-0001-6281-520796601481,fclick
10327,00000000-0000-0001-6281-528346801858,fclick
10328,00000000-0000-0001-6281-528346801858,registration
10329,00000000-0000-0001-6281-092711341366,vregistration
10330,00000000-0000-0001-6278-265459611970,vregistration
10331,00000000-0000-0001-6281-538966171650,fclick
10332,00000000-0000-0001-6281-553622561679,fclick
10333,00000000-0000-0001-6281-553622561679,registration
10334,00000000-0000-0001-6279-993759811468,vregistration
10335,00000000-0000-0001-6281-554367121143,fclick
10336,00000000-0000-0001-6281-554901421507,fclick
10337,00000000-0000-0001-6281-554901421507,registration
10338,00000000-0000-0001-6281-562133961856,fclick
10339,00000000-0000-0001-6281-562133961856,registration
10340,00000000-0000-0001-6281-563048781775,fclick
10341,00000000-0000-0001-6281-563048781775,registration
10342,00000000-0000-0001-6281-563996671413,fclick
10343,00000000-0000-0001-6281-564569811085,fclick
10344,00000000-0000-0001-6281-564745961082,fclick
10345,00000000-0000-0001-6281-564745961082,registration
10346,00000000-0000-0001-6281-566142631528,fclick
10347,00000000-0000-0001-6281-567559321311,fclick
10348,00000000-0000-0001-6281-567913411522,fclick
10349,00000000-0000-0001-6281-567913411522,registration
10350,00000000-0000-0001-6281-569130761936,fclick
10351,00000000-0000-0001-6278-641074611560,vregistration
10352,00000000-0000-0001-6278-641074611560,vlead
10353,00000000-0000-0001-6281-576875031997,fclick
10354,00000000-0000-0001-6281-580661091149,fclick
10355,00000000-0000-0001-6281-580661091149,registration
10356,00000000-0000-0001-6281-582141601114,fclick
10357,00000000-0000-0001-6278-837393701573,vregistration
10358,00000000-0000-0001-6272-664144821133,vregistration
10359,00000000-0000-0001-6269-695479711594,vregistration
10360,00000000-0000-0001-6270-521569991397,vregistration
10361,00000000-0000-0001-6281-596630881028,fclick
10362,00000000-0000-0001-6281-596630881028,registration
10363,00000000-0000-0001-6269-623388551318,vregistration
10364,00000000-0000-0001-6281-598124441393,fclick
10365,00000000-0000-0001-6281-598124441393,registration
10366,00000000-0000-0001-6281-602561761904,fclick
10367,00000000-0000-0001-6281-604173701025,fclick
10368,00000000-0000-0001-6273-477342141957,vregistration
10369,00000000-0000-0001-6279-387348001971,vregistration
10370,00000000-0000-0001-6281-605979041903,fclick
10371,00000000-0000-0001-6281-605979041903,registration
10372,00000000-0000-0001-6273-477342141957,vmisc
10373,00000000-0000-0001-6281-606887151014,fclick
10374,00000000-0000-0001-6280-851121851081,vregistration
10375,00000000-0000-0001-6281-607126551252,fclick
10376,00000000-0000-0001-6281-608616671922,fclick
10377,00000000-0000-0001-6270-860064171488,vregistration
10378,00000000-0000-0001-6281-609611861558,fclick
10379,00000000-0000-0001-6281-609611861558,registration
10380,00000000-0000-0001-6281-613667591268,fclick
10381,00000000-0000-0001-6281-613667591268,registration
10382,00000000-0000-0001-6281-614037581570,fclick
10383,00000000-0000-0001-6281-614300781208,fclick
10384,00000000-0000-0001-6281-614300781208,registration
10385,00000000-0000-0001-6280-859761031844,vregistration
10386,00000000-0000-0001-6269-683369531826,vregistration
10387,00000000-0000-0001-6271-523501111448,vcontent
10388,00000000-0000-0001-6281-616263541096,fclick
10389,00000000-0000-0001-6281-616264051272,fclick
10390,00000000-0000-0001-6281-616563291061,fclick
10391,00000000-0000-0001-6281-617919471832,fclick
10392,00000000-0000-0001-6281-617919471832,registration
10393,00000000-0000-0001-6281-618492661972,fclick
10394,00000000-0000-0001-6281-618944561118,fclick
10395,00000000-0000-0001-6281-619798321636,fclick
10396,00000000-0000-0001-6281-620203901639,fclick
10397,00000000-0000-0001-6281-620203901639,registration
10398,00000000-0000-0001-6281-621083991267,fclick
10399,00000000-0000-0001-6281-621253531339,fclick
10400,00000000-0000-0001-6281-621253531339,registration
10401,00000000-0000-0001-6280-816191451405,vregistration
10402,00000000-0000-0001-6281-622857331722,fclick
10403,00000000-0000-0001-6281-622857331722,registration
10404,00000000-0000-0001-6270-499019771795,vregistration
10405,00000000-0000-0001-6281-629394021979,fclick
10406,00000000-0000-0001-6281-327292991471,vregistration
10407,00000000-0000-0001-6281-632307321566,fclick
10408,00000000-0000-0001-6281-632307321566,registration
10409,00000000-0000-0001-6275-752761441082,vcontent
10410,00000000-0000-0001-6281-632894621703,fclick
10411,00000000-0000-0001-6281-632894621703,registration
10412,00000000-0000-0001-6281-237603021641,vcontent
10413,00000000-0000-0001-6270-635436421836,vregistration
10414,00000000-0000-0001-6281-633966511694,fclick
10415,00000000-0000-0001-6281-633966511694,registration
10416,00000000-0000-0001-6281-634450791544,fclick
10417,00000000-0000-0001-6281-634450791544,registration
10418,00000000-0000-0001-6281-639591271737,fclick
10419,00000000-0000-0001-6280-956921071346,vregistration
10420,00000000-0000-0001-6281-640951641070,fclick
10421,00000000-0000-0001-6281-640951641070,registration
10422,00000000-0000-0001-6281-643359841870,fclick
10423,00000000-0000-0001-6281-644025511665,fclick
10424,00000000-0000-0001-6280-365290091508,vregistration
10425,00000000-0000-0001-6281-648667471487,fclick
10426,00000000-0000-0001-6280-392887071030,vregistration
10427,00000000-0000-0001-6281-655676671045,fclick
10428,00000000-0000-0001-6281-655676671045,registration
10429,00000000-0000-0001-6270-577408151069,vregistration
10430,00000000-0000-0001-6271-824446691346,vregistration
10431,00000000-0000-0001-6280-029786541947,vregistration
10432,00000000-0000-0001-6279-863140371549,vregistration
10433,00000000-0000-0001-6281-659249171973,fclick
10434,00000000-0000-0001-6281-659249171973,registration
10435,00000000-0000-0001-6280-061169771446,vregistration
10436,00000000-0000-0001-6279-291880361694,vregistration
10437,00000000-0000-0001-6281-662474271295,fclick
10438,00000000-0000-0001-6281-666089411367,fclick
10439,00000000-0000-0001-6268-921605491321,registration
10440,00000000-0000-0001-6268-982890361315,registration
10441,00000000-0000-0001-6268-990547181697,registration
10442,00000000-0000-0001-6268-861081671348,registration
10443,00000000-0000-0001-6269-018023351710,registration
10444,00000000-0000-0001-6269-036753861234,registration
10445,00000000-0000-0001-6269-057027391930,registration
10447,00000000-0000-0001-6279-583839591294,vregistration
10448,00000000-0000-0001-6281-668919731159,fclick
10449,00000000-0000-0001-6269-129938111416,registration
10450,00000000-0000-0001-6269-246358761405,registration
10451,00000000-0000-0001-6269-432605111526,registration
10452,00000000-0000-0001-6269-440058111348,registration
10453,00000000-0000-0001-6269-447174941296,registration
10454,00000000-0000-0001-6269-452752981197,registration
10455,00000000-0000-0001-6269-465506851258,registration
10456,00000000-0000-0001-6269-464422861638,registration
10457,00000000-0000-0001-6269-470035561118,registration
10458,00000000-0000-0001-6269-481078451568,registration
10459,00000000-0000-0001-6269-503919711488,registration
10460,00000000-0000-0001-6269-483719991837,registration
10461,00000000-0000-0001-6269-489987181741,registration
10462,00000000-0000-0001-6269-506007291935,registration
10463,00000000-0000-0001-6269-513667441232,registration
10464,00000000-0000-0001-6269-524886031461,registration
10465,00000000-0000-0001-6269-522085801173,registration
10466,00000000-0000-0001-6269-555389931841,registration
10467,00000000-0000-0001-6269-539462851265,registration
10468,00000000-0000-0001-6269-571252311456,registration
10469,00000000-0000-0001-6269-585770701026,registration
10470,00000000-0000-0001-6269-578588871684,registration
10471,00000000-0000-0001-6269-600973211148,registration
10472,00000000-0000-0001-6269-627329081924,registration
10473,00000000-0000-0001-6269-635166411069,registration
10474,00000000-0000-0001-6269-636663891574,registration
10475,00000000-0000-0001-6269-675329351089,registration
10476,00000000-0000-0001-6269-676069321844,registration
10477,00000000-0000-0001-6269-680995411346,registration
10478,00000000-0000-0001-6269-693637221618,registration
10479,00000000-0000-0001-6269-706705431929,registration
10480,00000000-0000-0001-6269-699168631298,registration
10481,00000000-0000-0001-6269-711955331811,registration
10482,00000000-0000-0001-6269-725427911060,registration
10483,00000000-0000-0001-6269-728422351643,registration
10484,00000000-0000-0001-6269-742175081346,registration
10485,00000000-0000-0001-6268-928815531491,registration
10486,00000000-0000-0001-6269-728114091454,registration
10487,00000000-0000-0001-6269-782944301740,registration
10488,00000000-0000-0001-6269-818566081354,registration
10489,00000000-0000-0001-6269-859212201171,registration
10490,00000000-0000-0001-6269-871179191042,registration
10491,00000000-0000-0001-6269-885780511315,registration
10492,00000000-0000-0001-6269-904762001966,registration
10493,00000000-0000-0001-6269-919853841960,registration
10494,00000000-0000-0001-6269-919201211086,registration
10495,00000000-0000-0001-6269-928098191316,registration
10496,00000000-0000-0001-6269-626516981676,vcontent
10497,00000000-0000-0001-6269-486703771198,vcontent
10498,00000000-0000-0001-6269-487682261736,vcontent
10499,00000000-0000-0001-6269-626516981676,vlead
10500,00000000-0000-0001-6269-158840611986,vregistration
10501,00000000-0000-0001-6269-035657391606,vregistration
10502,00000000-0000-0001-6268-971887151281,vregistration
10503,00000000-0000-0001-6269-518538261478,vregistration
10504,00000000-0000-0001-6269-557394411067,vregistration
10505,00000000-0000-0001-6269-563414901612,vregistration
10506,00000000-0000-0001-6269-515954381081,vregistration
10507,00000000-0000-0001-6269-438413411329,vregistration
10508,00000000-0000-0001-6268-980834291937,vregistration
10509,00000000-0000-0001-6269-627150521334,vregistration
10510,00000000-0000-0001-6269-750745221511,vregistration
10511,00000000-0000-0001-6269-750822121281,vregistration
10512,00000000-0000-0001-6269-704868931197,vregistration
10513,00000000-0000-0001-6269-616344581009,vregistration
10514,00000000-0000-0001-6269-487682261736,vregistration
10515,00000000-0000-0001-6269-854760191674,vregistration
10516,00000000-0000-0001-6269-524377311977,vregistration
10517,00000000-0000-0001-6269-876035701003,vregistration
10518,00000000-0000-0001-6269-877891911657,vregistration
10519,00000000-0000-0001-6269-721248361651,vregistration
10520,00000000-0000-0001-6269-903386271435,vregistration
10521,00000000-0000-0001-6269-487682261736,vsignup
10522,00000000-0000-0001-6279-382108611652,vregistration
10523,00000000-0000-0001-6269-993891471058,registration
